Phase,Soil,Comp_Treatment,Rep,Pot,Individual,Species,Biomass,b_count,v_count,Tillers,Total_plants,Cheat_pct,Vent_pct
1,BRTE,17,2,529,12,BRTE,0.0504,15,0,1,15,100,0
1,BRTE,17,2,529,13,BRTE,0.0491,15,0,1,15,100,0
1,BRTE,17,2,529,14,BRTE,0.0636,15,0,2,15,100,0
1,BRTE,17,2,529,15,BRTE,0.0266,15,0,1,15,100,0
1,BRTE,17,3,531,1,BRTE,0.0566,18,0,2,18,100,0
1,BRTE,17,3,531,2,BRTE,0.0741,18,0,2,18,100,0
1,BRTE,17,3,531,3,BRTE,0.0309,18,0,2,18,100,0
1,BRTE,17,3,531,4,BRTE,0.0277,18,0,1,18,100,0
1,BRTE,17,3,531,5,BRTE,0.0488,18,0,2,18,100,0
1,BRTE,17,3,531,6,BRTE,0.0636,18,0,2,18,100,0
1,BRTE,17,3,531,7,BRTE,0.0977,18,0,2,18,100,0
1,BRTE,17,3,531,8,BRTE,0.0516,18,0,1,18,100,0
1,BRTE,17,3,531,9,BRTE,0.029,18,0,1,18,100,0
1,BRTE,17,3,531,10,BRTE,0.0703,18,0,1,18,100,0
1,BRTE,17,3,531,11,BRTE,0.1034,18,0,2,18,100,0
1,BRTE,17,3,531,12,BRTE,0.1645,18,0,3,18,100,0
1,BRTE,17,3,531,13,BRTE,0.0927,18,0,2,18,100,0
1,BRTE,17,3,531,14,BRTE,0.0945,18,0,3,18,100,0
1,BRTE,17,3,531,15,BRTE,0.0569,18,0,2,18,100,0
1,BRTE,17,3,531,16,BRTE,0.0518,18,0,2,18,100,0
1,BRTE,17,3,531,17,BRTE,0.086,18,0,1,18,100,0
1,BRTE,17,3,531,18,BRTE,0.0808,18,0,2,18,100,0
1,BRTE,18,1,534,1,BRTE,0.2364,1,0,3,1,100,0
1,BRTE,18,2,537,1,BRTE,0.2198,1,0,3,1,100,0
1,BRTE,18,3,539,1,BRTE,0.2075,1,0,3,1,100,0
1,BRTE,19,1,180,,BRTE,0.2679,1,0,3,1,100,0
1,BRTE,19,1,181,,BRTE,0.1251,1,0,3,1,100,0
1,BRTE,19,3,182,,BRTE,0.3188,1,0,4,1,100,0
1,BRTE,19,3,183,,BRTE,0.4017,1,0,1,1,100,0
1,BRTE,19,1,184,,BRTE,0.1473,1,0,3,1,100,0
1,BRTE,19,1,185,,BRTE,0.2182,1,0,3,1,100,0
1,BRTE,19,3,186,,BRTE,0.2063,1,0,5,1,100,0
1,BRTE,19,1,216,,BRTE,0.3474,1,0,3,1,100,0
1,BRTE,19,3,217,,BRTE,0.237,1,0,1,1,100,0
1,BRTE,19,3,218,,BRTE,0.2797,1,0,5,1,100,0
1,BRTE,19,1,219,,BRTE,0.4272,1,0,2,1,100,0
1,BRTE,19,3,220,,BRTE,0.3219,1,0,1,1,100,0
1,BRTE,19,1,221,,BRTE,0.3026,1,0,3,1,100,0
1,BRTE,19,1,222,,BRTE,0.1783,1,0,2,1,100,0
1,BRTE,19,3,223,,BRTE,0.3712,1,0,1,1,100,0
1,BRTE,19,1,224,,BRTE,0.3739,1,0,3,1,100,0
1,BRTE,19,3,225,,BRTE,0.2241,1,0,2,1,100,0
1,BRTE,19,2,226,,BRTE,0.1637,1,0,2,1,100,0
1,BRTE,19,3,227,,BRTE,0.0934,1,0,2,1,100,0
1,BRTE,19,1,228,,BRTE,0.3105,1,0,4,1,100,0
1,BRTE,19,1,229,,BRTE,0.4201,1,0,4,1,100,0
1,BRTE,19,2,230,,BRTE,0.3426,1,0,5,1,100,0
1,BRTE,19,3,231,,BRTE,0.3408,1,0,3,1,100,0
1,BRTE,19,3,232,,BRTE,0.329,1,0,2,1,100,0
1,BRTE,19,3,293,,BRTE,0.0337,2,1,3,3,66.66666667,33.33333333
1,BRTE,19,3,294,,BRTE,0.0245,2,1,1,3,66.66666667,33.33333333
1,BRTE,19,3,295,,BRTE,0.0434,1,0,1,1,100,0
1,BRTE,19,3,297,,BRTE,0.0574,2,0,2,2,100,0
1,BRTE,19,3,547,1,BRTE,0.1283,1,0,3,1,100,0
1,BRTE,0,2,151,1,VEDU,0.906,0,2,10,2,0,100
1,BRTE,0,2,151,2,VEDU,0.0251,0,2,3,2,0,100
1,BRTE,0,2,154,1,VEDU,0.0587,0,2,6,2,0,100
1,BRTE,0,2,154,2,VEDU,0.0141,0,2,2,2,0,100
1,BRTE,0,2,155,1,VEDU,0.0378,0,2,2,2,0,100
1,BRTE,0,2,155,2,VEDU,0.007,0,2,1,2,0,100
1,BRTE,0,2,156,1,VEDU,0.0477,0,2,1,2,0,100
1,BRTE,0,2,156,2,VEDU,0.016,0,2,2,2,0,100
1,BRTE,0,2,157,2,VEDU,0.0112,1,1,1,2,50,50
1,BRTE,0,2,169,1,VEDU,0.0428,0,1,3,1,0,100
1,BRTE,0,2,170,1,VEDU,0.0119,0,1,1,1,0,100
1,BRTE,0,2,171,1,VEDU,0.0148,0,1,1,1,0,100
1,BRTE,0,2,172,1,VEDU,0.0657,0,1,3,1,0,100
1,BRTE,0,2,173,1,VEDU,0.0337,0,1,2,1,0,100
1,BRTE,1,1,110,1,VEDU,0.0254,0,15,5,15,0,100
1,BRTE,1,1,110,2,VEDU,0.0168,0,15,3,15,0,100
1,BRTE,1,1,110,3,VEDU,0.0128,0,15,1,15,0,100
1,BRTE,1,1,110,4,VEDU,0.0105,0,15,2,15,0,100
1,BRTE,1,1,110,5,VEDU,0.01,0,15,2,15,0,100
1,BRTE,1,1,110,6,VEDU,0.0137,0,15,2,15,0,100
1,BRTE,1,1,110,7,VEDU,0.0229,0,15,3,15,0,100
1,BRTE,1,1,110,8,VEDU,0.0306,0,15,3,15,0,100
1,BRTE,1,1,110,9,VEDU,0.0265,0,15,3,15,0,100
1,BRTE,1,1,110,10,VEDU,0.0399,0,15,3,15,0,100
1,BRTE,1,1,110,11,VEDU,0.0284,0,15,2,15,0,100
1,BRTE,1,1,110,12,VEDU,0.0382,0,15,3,15,0,100
1,BRTE,1,1,110,13,VEDU,0.0378,0,15,3,15,0,100
1,BRTE,1,1,110,14,VEDU,0.033,0,15,3,15,0,100
1,BRTE,1,1,110,15,VEDU,0.0549,0,15,4,15,0,100
1,BRTE,1,2,111,1,VEDU,0.0608,0,4,3,4,0,100
1,BRTE,1,2,111,2,VEDU,0.0548,0,4,4,4,0,100
1,BRTE,1,2,111,3,VEDU,0.0413,0,4,2,4,0,100
1,BRTE,1,2,111,4,VEDU,0.0336,0,4,3,4,0,100
1,BRTE,1,3,112,1,VEDU,0.0668,0,4,3,4,0,100
1,BRTE,1,3,112,2,VEDU,0.0418,0,4,2,4,0,100
1,BRTE,1,3,112,3,VEDU,0.0432,0,4,3,4,0,100
1,BRTE,1,3,112,4,VEDU,0.1664,0,4,5,4,0,100
1,BRTE,1,1,402,1,VEDU,0.011,0,16,2,16,0,100
1,BRTE,1,1,402,2,VEDU,0.0164,0,16,3,16,0,100
1,BRTE,1,1,402,3,VEDU,0.0251,0,16,4,16,0,100
1,BRTE,1,1,402,4,VEDU,0.0102,0,16,1,16,0,100
1,BRTE,1,1,402,5,VEDU,0.0128,0,16,2,16,0,100
1,BRTE,1,1,402,6,VEDU,0.0337,0,16,3,16,0,100
1,BRTE,1,1,402,7,VEDU,0.0379,0,16,3,16,0,100
1,BRTE,1,1,402,8,VEDU,0.0557,0,16,3,16,0,100
1,BRTE,1,1,402,9,VEDU,0.0383,0,16,3,16,0,100
1,BRTE,1,1,402,10,VEDU,0.0288,0,16,4,16,0,100
1,BRTE,1,1,402,11,VEDU,0.0231,0,16,3,16,0,100
1,BRTE,1,1,402,12,VEDU,0.0403,0,16,4,16,0,100
1,BRTE,1,1,402,13,VEDU,0.0266,0,16,3,16,0,100
1,BRTE,1,1,402,14,VEDU,0.0134,0,16,3,16,0,100
1,BRTE,1,1,402,15,VEDU,0.0311,0,16,4,16,0,100
1,BRTE,1,1,402,16,VEDU,0,0,16,0,16,0,100
1,BRTE,1,2,403,1,VEDU,0.063,0,4,2,4,0,100
1,BRTE,1,2,403,2,VEDU,0.0564,0,4,3,4,0,100
1,BRTE,1,2,403,3,VEDU,0.0409,0,4,2,4,0,100
1,BRTE,1,2,403,4,VEDU,0.0315,0,4,3,4,0,100
1,BRTE,1,3,407,1,VEDU,0.0427,0,4,4,4,0,100
1,BRTE,1,3,407,2,VEDU,0.0434,0,4,3,4,0,100
1,BRTE,1,3,407,3,VEDU,0.1688,0,4,5,4,0,100
1,BRTE,1,3,407,4,VEDU,0.0676,0,4,3,4,0,100
1,BRTE,2,1,113,1,VEDU,0.0065,0,3,1,3,0,100
1,BRTE,2,1,113,2,VEDU,0.0118,0,3,1,3,0,100
1,BRTE,2,1,113,3,VEDU,0.007,0,3,1,3,0,100
1,BRTE,2,2,114,1,VEDU,0.0313,2,5,2,7,28.57142857,71.42857143
1,BRTE,2,2,114,2,VEDU,0.0524,2,5,3,7,28.57142857,71.42857143
1,BRTE,2,2,114,3,VEDU,0.0258,2,5,2,7,28.57142857,71.42857143
1,BRTE,2,2,114,4,VEDU,0.0171,2,5,1,7,28.57142857,71.42857143
1,BRTE,2,2,114,5,VEDU,0.0424,2,5,2,7,28.57142857,71.42857143
1,BRTE,2,3,115,1,VEDU,0.0617,0,4,4,4,0,100
1,BRTE,2,3,115,2,VEDU,0.061,0,4,5,4,0,100
1,BRTE,2,3,115,3,VEDU,0.0039,0,4,1,4,0,100
1,BRTE,2,3,115,4,VEDU,0.0441,0,4,2,4,0,100
1,BRTE,2,1,410,1,VEDU,0.0065,0,3,1,3,0,100
1,BRTE,2,1,410,2,VEDU,0.0129,0,3,2,3,0,100
1,BRTE,2,1,410,3,VEDU,0.0073,0,3,1,3,0,100
1,BRTE,2,2,413,1,VEDU,0.0323,5,2,3,7,71.42857143,28.57142857
1,BRTE,2,2,413,2,VEDU,0.0535,5,2,3,7,71.42857143,28.57142857
1,BRTE,2,2,413,3,VEDU,0.0259,5,2,3,7,71.42857143,28.57142857
1,BRTE,2,2,413,4,VEDU,0.0172,5,2,2,7,71.42857143,28.57142857
1,BRTE,2,2,413,5,VEDU,0.0431,5,2,3,7,71.42857143,28.57142857
1,BRTE,2,3,417,1,VEDU,0.0626,0,4,3,4,0,100
1,BRTE,2,3,417,2,VEDU,0.0633,0,4,4,4,0,100
1,BRTE,2,3,417,3,VEDU,0.0049,0,4,1,4,0,100
1,BRTE,2,3,417,4,VEDU,0.0452,0,4,2,4,0,100
1,BRTE,3,2,149,1,VEDU,0.0182,0,9,3,9,0,100
1,BRTE,3,2,149,2,VEDU,0.0237,0,9,6,9,0,100
1,BRTE,3,2,149,3,VEDU,0.0059,0,9,1,9,0,100
1,BRTE,3,2,149,4,VEDU,0.0268,0,9,3,9,0,100
1,BRTE,3,2,149,5,VEDU,0.0291,0,9,2,9,0,100
1,BRTE,3,2,149,6,VEDU,0.0455,0,9,5,9,0,100
1,BRTE,3,2,149,7,VEDU,0.0393,0,9,5,9,0,100
1,BRTE,3,2,149,8,VEDU,0.0233,0,9,3,9,0,100
1,BRTE,3,2,149,9,VEDU,0.0432,0,9,5,9,0,100
1,BRTE,3,3,150,1,VEDU,0.0205,0,11,2,11,0,100
1,BRTE,3,3,150,2,VEDU,0.0332,0,11,6,11,0,100
1,BRTE,3,3,150,3,VEDU,0.0286,0,11,5,11,0,100
1,BRTE,3,3,150,4,VEDU,0.04,0,11,5,11,0,100
1,BRTE,3,3,150,5,VEDU,0.032,0,11,4,11,0,100
1,BRTE,3,3,150,6,VEDU,0.0297,0,11,2,11,0,100
1,BRTE,3,3,150,7,VEDU,0.0318,0,11,3,11,0,100
1,BRTE,3,3,150,8,VEDU,0.0166,0,11,1,11,0,100
1,BRTE,3,3,150,9,VEDU,0.0193,0,11,1,11,0,100
1,BRTE,3,3,150,10,VEDU,0.0128,0,11,1,11,0,100
1,BRTE,3,3,150,11,VEDU,0.0211,0,11,1,11,0,100
1,BRTE,4,1,116,1,VEDU,0.01,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,2,VEDU,0.0083,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,3,VEDU,0.0115,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,4,VEDU,0.0095,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,5,VEDU,0.0078,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,6,VEDU,0.0096,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,7,VEDU,0.0078,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,8,VEDU,0.0082,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,9,VEDU,0.0036,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,10,VEDU,0.0023,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,11,VEDU,0.016,2,13,2,15,13.33333333,86.66666667
1,BRTE,4,1,116,12,VEDU,0.0143,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,13,VEDU,0.0138,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,2,117,1,VEDU,0.0217,0,17,2,17,0,100
1,BRTE,4,2,117,2,VEDU,0.0449,0,17,4,17,0,100
1,BRTE,4,2,117,3,VEDU,0.0325,0,17,2,17,0,100
1,BRTE,4,2,117,4,VEDU,0.027,0,17,1,17,0,100
1,BRTE,4,2,117,5,VEDU,0.0311,0,17,2,17,0,100
1,BRTE,4,2,117,6,VEDU,0.0318,0,17,1,17,0,100
1,BRTE,4,2,117,7,VEDU,0.0177,0,17,2,17,0,100
1,BRTE,4,2,117,8,VEDU,0.023,0,17,2,17,0,100
1,BRTE,4,2,117,9,VEDU,0.025,0,17,1,17,0,100
1,BRTE,4,2,117,10,VEDU,0.0242,0,17,1,17,0,100
1,BRTE,4,2,117,11,VEDU,0.0022,0,17,1,17,0,100
1,BRTE,4,2,117,12,VEDU,0.0115,0,17,1,17,0,100
1,BRTE,4,2,117,13,VEDU,0.029,0,17,2,17,0,100
1,BRTE,4,2,117,14,VEDU,0.0112,0,17,1,17,0,100
1,BRTE,4,2,117,15,VEDU,0.0422,0,17,3,17,0,100
1,BRTE,4,2,117,16,VEDU,0.0335,0,17,2,17,0,100
1,BRTE,4,2,117,17,VEDU,0.0301,0,17,2,17,0,100
1,BRTE,4,3,118,1,VEDU,0.012,0,18,1,18,0,100
1,BRTE,4,3,118,2,VEDU,0.0205,0,18,2,18,0,100
1,BRTE,4,3,118,3,VEDU,0.0171,0,18,1,18,0,100
1,BRTE,4,3,118,4,VEDU,0.0045,0,18,1,18,0,100
1,BRTE,4,3,118,5,VEDU,0.0365,0,18,2,18,0,100
1,BRTE,4,3,118,6,VEDU,0.0265,0,18,1,18,0,100
1,BRTE,4,3,118,7,VEDU,0.0344,0,18,2,18,0,100
1,BRTE,4,3,118,8,VEDU,0.0103,0,18,1,18,0,100
1,BRTE,4,3,118,9,VEDU,0.0323,0,18,1,18,0,100
1,BRTE,4,3,118,10,VEDU,0.0419,0,18,2,18,0,100
1,BRTE,4,3,118,11,VEDU,0.0373,0,18,2,18,0,100
1,BRTE,4,3,118,12,VEDU,0.034,0,18,2,18,0,100
1,BRTE,4,3,118,13,VEDU,0.015,0,18,1,18,0,100
1,BRTE,4,3,118,14,VEDU,0.0666,0,18,4,18,0,100
1,BRTE,4,3,118,15,VEDU,0.0547,0,18,4,18,0,100
1,BRTE,4,3,118,16,VEDU,0.0249,0,18,2,18,0,100
1,BRTE,4,3,118,17,VEDU,0.0457,0,18,2,18,0,100
1,BRTE,4,3,118,18,VEDU,0.021,0,18,2,18,0,100
1,BRTE,4,1,425,1,VEDU,0.0105,2,13,2,15,13.33333333,86.66666667
1,BRTE,4,1,425,2,VEDU,0.0086,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,425,3,VEDU,0.0118,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,425,4,VEDU,0.0104,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,425,5,VEDU,0.0077,2,13,2,15,13.33333333,86.66666667
1,BRTE,4,1,425,6,VEDU,0.0099,2,13,2,15,13.33333333,86.66666667
1,BRTE,4,1,425,7,VEDU,0.0068,2,13,2,15,13.33333333,86.66666667
1,BRTE,4,1,425,8,VEDU,0.0083,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,425,9,VEDU,0.0039,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,425,10,VEDU,0.0026,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,425,11,VEDU,0.0161,2,13,2,15,13.33333333,86.66666667
1,BRTE,4,1,425,12,VEDU,0.0169,2,13,2,15,13.33333333,86.66666667
1,BRTE,4,1,425,13,VEDU,0.0138,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,2,426,1,VEDU,0.0222,0,17,2,17,0,100
1,BRTE,4,2,426,2,VEDU,0.0462,0,17,3,17,0,100
1,BRTE,4,2,426,3,VEDU,0.0279,0,17,2,17,0,100
1,BRTE,4,2,426,4,VEDU,0.0271,0,17,2,17,0,100
1,BRTE,4,2,426,5,VEDU,0.0312,0,17,3,17,0,100
1,BRTE,4,2,426,6,VEDU,0.0177,0,17,1,17,0,100
1,BRTE,4,2,426,7,VEDU,0.0245,0,17,3,17,0,100
1,BRTE,4,2,426,8,VEDU,0.0251,0,17,3,17,0,100
1,BRTE,4,2,426,9,VEDU,0.0249,0,17,3,17,0,100
1,BRTE,4,2,426,10,VEDU,0.0322,0,17,3,17,0,100
1,BRTE,4,2,426,11,VEDU,0.0119,0,17,3,17,0,100
1,BRTE,4,2,426,12,VEDU,0.0299,0,17,4,17,0,100
1,BRTE,4,2,426,13,VEDU,0.0448,0,17,3,17,0,100
1,BRTE,4,2,426,14,VEDU,0.0112,0,17,2,17,0,100
1,BRTE,4,2,426,15,VEDU,0.0344,0,17,3,17,0,100
1,BRTE,4,2,426,16,VEDU,0.031,0,17,3,17,0,100
1,BRTE,4,2,426,17,VEDU,0.0023,0,17,1,17,0,100
1,BRTE,4,3,429,1,VEDU,0.0129,0,18,3,18,0,100
1,BRTE,4,3,429,2,VEDU,0.0215,0,18,2,18,0,100
1,BRTE,4,3,429,3,VEDU,0.0173,0,18,3,18,0,100
1,BRTE,4,3,429,4,VEDU,0.0051,0,18,1,18,0,100
1,BRTE,4,3,429,5,VEDU,0.0371,0,18,3,18,0,100
1,BRTE,4,3,429,6,VEDU,0.0276,0,18,2,18,0,100
1,BRTE,4,3,429,7,VEDU,0.0352,0,18,3,18,0,100
1,BRTE,4,3,429,8,VEDU,0.0109,0,18,1,18,0,100
1,BRTE,4,3,429,9,VEDU,0.0327,0,18,2,18,0,100
1,BRTE,4,3,429,10,VEDU,0.043,0,18,3,18,0,100
1,BRTE,4,3,429,11,VEDU,0.0384,0,18,2,18,0,100
1,BRTE,4,3,429,12,VEDU,0.0347,0,18,2,18,0,100
1,BRTE,4,3,429,13,VEDU,0.0154,0,18,1,18,0,100
1,BRTE,4,3,429,14,VEDU,0.0663,0,18,5,18,0,100
1,BRTE,4,3,429,15,VEDU,0.0552,0,18,4,18,0,100
1,BRTE,4,3,429,16,VEDU,0.0258,0,18,2,18,0,100
1,BRTE,4,3,429,17,VEDU,0.0469,0,18,3,18,0,100
1,BRTE,4,3,429,18,VEDU,0.022,0,18,4,18,0,100
1,BRTE,5,3,121,1,VEDU,0.0076,2,1,1,3,66.66666667,33.33333333
1,BRTE,5,3,437,1,VEDU,0.0082,2,1,1,3,66.66666667,33.33333333
1,BRTE,6,1,122,1,VEDU,0.0448,2,2,3,4,50,50
1,BRTE,6,1,122,2,VEDU,0.0176,2,2,1,4,50,50
1,BRTE,6,2,123,1,VEDU,0.0137,2,2,2,4,50,50
1,BRTE,6,2,123,2,VEDU,0.0187,2,2,1,4,50,50
1,BRTE,6,3,124,1,VEDU,0.0062,2,2,1,4,50,50
1,BRTE,6,3,124,2,VEDU,0.0084,2,2,2,4,50,50
1,BRTE,6,1,440,1,VEDU,0.0479,2,2,3,4,50,50
1,BRTE,6,1,440,2,VEDU,0.0188,2,2,2,4,50,50
1,BRTE,6,2,444,1,VEDU,0.0132,2,2,1,4,50,50
1,BRTE,6,2,444,2,VEDU,0.0194,2,2,1,4,50,50
1,BRTE,6,3,446,1,VEDU,0.0088,2,1,2,3,66.66666667,33.33333333
1,BRTE,7,1,125,1,VEDU,0.0593,2,4,4,6,33.33333333,66.66666667
1,BRTE,7,1,125,2,VEDU,0.0306,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,1,125,3,VEDU,0.0262,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,1,125,4,VEDU,0.0375,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,2,126,1,VEDU,0.0449,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,2,126,2,VEDU,0.0318,2,4,4,6,33.33333333,66.66666667
1,BRTE,7,2,126,3,VEDU,0.0356,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,2,126,4,VEDU,0.0292,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,3,127,1,VEDU,0.0104,3,5,2,8,37.5,62.5
1,BRTE,7,3,127,2,VEDU,0.0089,3,5,2,8,37.5,62.5
1,BRTE,7,3,127,3,VEDU,0.0159,3,5,1,8,37.5,62.5
1,BRTE,7,3,127,4,VEDU,0.0128,3,5,2,8,37.5,62.5
1,BRTE,7,3,127,5,VEDU,0.0258,3,5,3,8,37.5,62.5
1,BRTE,7,1,449,1,VEDU,0.0594,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,1,449,2,VEDU,0.0308,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,1,449,3,VEDU,0.0263,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,1,449,4,VEDU,0.0382,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,2,453,1,VEDU,0.0463,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,2,453,2,VEDU,0.0321,2,4,4,6,33.33333333,66.66666667
1,BRTE,7,2,453,3,VEDU,0.0359,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,2,453,4,VEDU,0.0289,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,3,454,1,VEDU,0.0107,3,5,1,8,37.5,62.5
1,BRTE,7,3,454,2,VEDU,0.011,3,5,1,8,37.5,62.5
1,BRTE,7,3,454,3,VEDU,0.0168,3,5,2,8,37.5,62.5
1,BRTE,7,3,454,4,VEDU,0.0134,3,5,2,8,37.5,62.5
1,BRTE,7,3,454,5,VEDU,0.0259,3,5,3,8,37.5,62.5
1,BRTE,8,1,128,1,VEDU,0.0029,2,8,1,10,20,80
1,BRTE,8,1,128,2,VEDU,0.0113,2,8,1,10,20,80
1,BRTE,8,1,128,3,VEDU,0.0085,2,8,1,10,20,80
1,BRTE,8,1,128,4,VEDU,0.0106,2,8,1,10,20,80
1,BRTE,8,1,128,5,VEDU,0.0189,2,8,1,10,20,80
1,BRTE,8,1,128,6,VEDU,0.0174,2,8,1,10,20,80
1,BRTE,8,1,128,7,VEDU,0.015,2,8,2,10,20,80
1,BRTE,8,1,128,8,VEDU,0.0178,2,8,2,10,20,80
1,BRTE,8,2,129,1,VEDU,0.0075,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,2,VEDU,0.0165,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,3,VEDU,0.0072,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,4,VEDU,0.0044,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,5,VEDU,0.0133,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,6,VEDU,0.0178,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,7,VEDU,0.0104,2,7,2,9,22.22222222,77.77777778
1,BRTE,8,3,130,1,VEDU,0.0242,2,8,2,10,20,80
1,BRTE,8,3,130,2,VEDU,0.0175,2,8,2,10,20,80
1,BRTE,8,3,130,3,VEDU,0.0234,2,8,2,10,20,80
1,BRTE,8,3,130,4,VEDU,0.0299,2,8,1,10,20,80
1,BRTE,8,3,130,5,VEDU,0.0053,2,8,1,10,20,80
1,BRTE,8,3,130,6,VEDU,0.0278,2,8,2,10,20,80
1,BRTE,8,3,130,7,VEDU,0.0129,2,8,1,10,20,80
1,BRTE,8,3,130,8,VEDU,0.0063,2,8,1,10,20,80
1,BRTE,8,1,459,1,VEDU,0.0026,2,8,1,10,20,80
1,BRTE,8,1,459,2,VEDU,0.0108,2,8,1,10,20,80
1,BRTE,8,1,459,3,VEDU,0.0078,2,8,1,10,20,80
1,BRTE,8,1,459,4,VEDU,0.0097,2,8,1,10,20,80
1,BRTE,8,1,459,5,VEDU,0.0178,2,8,2,10,20,80
1,BRTE,8,1,459,6,VEDU,0.0169,2,8,1,10,20,80
1,BRTE,8,1,459,7,VEDU,0.0149,2,8,2,10,20,80
1,BRTE,8,1,459,8,VEDU,0.0168,2,8,3,10,20,80
1,BRTE,8,2,461,1,VEDU,0.0074,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,461,2,VEDU,0.0073,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,461,3,VEDU,0.0046,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,461,4,VEDU,0.0132,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,461,5,VEDU,0.0175,2,7,2,9,22.22222222,77.77777778
1,BRTE,8,2,461,6,VEDU,0.013,2,7,2,9,22.22222222,77.77777778
1,BRTE,8,2,461,7,VEDU,0.0095,2,7,2,9,22.22222222,77.77777778
1,BRTE,8,3,465,1,VEDU,0.0233,2,8,3,10,20,80
1,BRTE,8,3,465,2,VEDU,0.0163,2,8,3,10,20,80
1,BRTE,8,3,465,3,VEDU,0.0234,2,8,3,10,20,80
1,BRTE,8,3,465,4,VEDU,0.0306,2,8,2,10,20,80
1,BRTE,8,3,465,5,VEDU,0.0049,2,8,2,10,20,80
1,BRTE,8,3,465,6,VEDU,0.0273,2,8,3,10,20,80
1,BRTE,8,3,465,7,VEDU,0.0159,2,8,2,10,20,80
1,BRTE,8,3,465,8,VEDU,0.0059,2,8,1,10,20,80
1,BRTE,10,1,137,1,VEDU,0.0085,5,1,1,6,83.33333333,16.66666667
1,BRTE,10,3,139,1,VEDU,0.0094,4,2,2,6,66.66666667,33.33333333
1,BRTE,10,3,139,2,VEDU,0.026,4,2,5,6,66.66666667,33.33333333
1,BRTE,10,1,474,1,VEDU,0.0071,5,1,1,6,83.33333333,16.66666667
1,BRTE,10,3,479,1,VEDU,0.008,4,2,1,6,66.66666667,33.33333333
1,BRTE,10,3,479,2,VEDU,0.0244,4,2,2,6,66.66666667,33.33333333
1,BRTE,11,1,134,1,VEDU,0.0132,4,4,2,8,50,50
1,BRTE,11,1,134,2,VEDU,0.019,4,4,2,8,50,50
1,BRTE,11,1,134,3,VEDU,0.0101,4,4,1,8,50,50
1,BRTE,11,1,134,4,VEDU,0.0141,4,4,1,8,50,50
1,BRTE,11,2,135,1,VEDU,0.0154,4,6,1,10,40,60
1,BRTE,11,2,135,2,VEDU,0.0132,4,6,2,10,40,60
1,BRTE,11,2,135,3,VEDU,0.0076,4,6,1,10,40,60
1,BRTE,11,2,135,4,VEDU,0.0063,4,6,2,10,40,60
1,BRTE,11,2,135,5,VEDU,0.0104,4,6,3,10,40,60
1,BRTE,11,2,135,6,VEDU,0.0043,4,6,1,10,40,60
1,BRTE,11,3,136,1,VEDU,0.0103,4,6,2,10,40,60
1,BRTE,11,3,136,2,VEDU,0.0035,4,6,1,10,40,60
1,BRTE,11,3,136,3,VEDU,0.014,4,6,3,10,40,60
1,BRTE,11,3,136,4,VEDU,0.0149,4,6,3,10,40,60
